env_raw,pos_raw,r_idx,th_idx,ph_idx
39412,701923,85,87,35
39742,701984,85,88,32
41065,701985,85,88,33
41019,701986,85,88,34
39495,701987,85,88,35
39912,702048,85,89,32
41051,702049,85,89,33
41007,702050,85,89,34
39693,702051,85,89,35
39673,702112,85,90,32
41000,702113,85,90,33
40942,702114,85,90,34
39378,702115,85,90,35
39966,702176,85,91,32
41154,702177,85,91,33
41055,702178,85,91,34
39579,702179,85,91,35
39973,702240,85,92,32
41161,702241,85,92,33
41111,702242,85,92,34
39603,702243,85,92,35
39950,702304,85,93,32
41155,702305,85,93,33
41104,702306,85,93,34
39544,702307,85,93,35
40018,702368,85,94,32
41257,702369,85,94,33
41143,702370,85,94,34
39643,702371,85,94,35
39187,702407,85,95,7
39260,702408,85,95,8
40150,702432,85,95,32
41174,702433,85,95,33
41048,702434,85,95,34
39366,702435,85,95,35
39349,702471,85,96,7
39286,702472,85,96,8
39882,702496,85,96,32
41116,702497,85,96,33
41071,702498,85,96,34
39367,702499,85,96,35
39171,702535,85,97,7
39238,702536,85,97,8
40118,702560,85,97,32
41182,702561,85,97,33
41054,702562,85,97,34
39428,702563,85,97,35
39225,702599,85,98,7
39470,702600,85,98,8
40076,702624,85,98,32
41111,702625,85,98,33
40922,702626,85,98,34
39185,702627,85,98,35
39408,702663,85,99,7
39426,702664,85,99,8
39888,702688,85,99,32
41113,702689,85,99,33
41019,702690,85,99,34
39275,702691,85,99,35
39349,702728,85,100,8
39965,702752,85,100,32
41124,702753,85,100,33
40841,702754,85,100,34
39391,702791,85,101,7
39578,702792,85,101,8
39862,702816,85,101,32
40757,702817,85,101,33
40615,702818,85,101,34
39346,702855,85,102,7
39408,702856,85,102,8
39700,702880,85,102,32
40929,702881,85,102,33
40723,702882,85,102,34
39382,702920,85,103,8
39783,702944,85,103,32
40790,702945,85,103,33
40492,702946,85,103,34
39257,702983,85,104,7
39445,702984,85,104,8
39532,703008,85,104,32
40639,703009,85,104,33
40388,703010,85,104,34
39532,703072,85,105,32
40627,703073,85,105,33
40313,703074,85,105,34
39196,703112,85,106,8
39357,703136,85,106,32
40154,703137,85,106,33
39904,703138,85,106,34
39277,703176,85,107,8
39204,703200,85,107,32
40367,703201,85,107,33
40084,703202,85,107,34
39946,703265,85,108,33
39581,703266,85,108,34
39882,703329,85,109,33
39703,703330,85,109,34
39747,703393,85,110,33
39352,703394,85,110,34
39431,703457,85,111,33
39275,703458,85,111,34
39362,703521,85,112,33
39170,703627,85,114,11
39257,703691,85,115,11
39352,703755,85,116,11
39186,703819,85,117,11
39471,703883,85,118,11
39542,703947,85,119,11
39409,704011,85,120,11
39709,704075,85,121,11
39593,704139,85,122,11
39678,704203,85,123,11
39705,704267,85,124,11
39556,704331,85,125,11
39615,704395,85,126,11
39683,704459,85,127,11
39451,734177,89,79,33
39235,734178,89,79,34
39638,734241,89,80,33
39481,734242,89,80,34
39726,734305,89,81,33
39705,734306,89,81,34
39786,734369,89,82,33
39869,734370,89,82,34
40018,734433,89,83,33
40101,734434,89,83,34
39295,734496,89,84,32
40329,734497,89,84,33
40189,734498,89,84,34
39235,734560,89,85,32
40182,734561,89,85,33
40075,734562,89,85,34
39362,734624,89,86,32
40418,734625,89,86,33
40412,734626,89,86,34
39612,734688,89,87,32
40659,734689,89,87,33
40611,734690,89,87,34
39244,734691,89,87,35
39577,734752,89,88,32
40660,734753,89,88,33
40561,734754,89,88,34
39660,734816,89,89,32
40781,734817,89,89,33
40647,734818,89,89,34
39197,734819,89,89,35
39783,734880,89,90,32
40873,734881,89,90,33
40742,734882,89,90,34
39362,734883,89,90,35
39790,734944,89,91,32
40788,734945,89,91,33
40565,734946,89,91,34
39226,734947,89,91,35
39882,735008,89,92,32
40981,735009,89,92,33
40788,735010,89,92,34
39231,735011,89,92,35
39963,735072,89,93,32
41026,735073,89,93,33
40928,735074,89,93,34
39347,735075,89,93,35
39881,735136,89,94,32
40980,735137,89,94,33
40671,735138,89,94,34
39195,735139,89,94,35
40027,735200,89,95,32
41076,735201,89,95,33
40787,735202,89,95,34
39300,735203,89,95,35
39990,735264,89,96,32
41032,735265,89,96,33
40832,735266,89,96,34
39827,735328,89,97,32
40806,735329,89,97,33
40430,735330,89,97,34
39993,735392,89,98,32
41038,735393,89,98,33
40741,735394,89,98,34
40160,735456,89,99,32
41010,735457,89,99,33
40702,735458,89,99,34
39860,735520,89,100,32
40866,735521,89,100,33
40424,735522,89,100,34
40026,735584,89,101,32
41007,735585,89,101,33
40599,735586,89,101,34
39887,735648,89,102,32
40715,735649,89,102,33
40326,735650,89,102,34
39687,735712,89,103,32
40561,735713,89,103,33
40244,735714,89,103,34
39772,735776,89,104,32
40635,735777,89,104,33
40201,735778,89,104,34
39680,735840,89,105,32
40400,735841,89,105,33
39840,735842,89,105,34
39627,735904,89,106,32
40410,735905,89,106,33
39844,735906,89,106,34
39543,735968,89,107,32
40247,735969,89,107,33
39516,735970,89,107,34
39220,736032,89,108,32
39913,736033,89,108,33
39489,736034,89,108,34
39291,736096,89,109,32
39814,736097,89,109,33
39320,736098,89,109,34
39576,736161,89,110,33
39654,736225,89,111,33
39413,736289,89,112,33
39178,736907,89,122,11
39177,737099,89,125,11
39325,737163,89,126,11
39203,742754,90,85,34
39211,742946,90,88,34
39197,743010,90,89,34
39185,743138,90,91,34
39225,750498,91,78,34
39311,750561,91,79,33
39354,750562,91,79,34
39283,750625,91,80,33
39397,750626,91,80,34
39553,750689,91,81,33
39512,750690,91,81,34
39696,750753,91,82,33
39815,750754,91,82,34
39703,750817,91,83,33
39891,750818,91,83,34
39774,750881,91,84,33
39866,750882,91,84,34
39953,750945,91,85,33
40015,750946,91,85,34
39905,751009,91,86,33
40146,751010,91,86,34
39168,751011,91,86,35
39822,751073,91,87,33
39955,751074,91,87,34
40211,751137,91,88,33
40235,751138,91,88,34
40185,751201,91,89,33
40214,751202,91,89,34
39227,751203,91,89,35
40038,751265,91,90,33
40100,751266,91,90,34
39169,751328,91,91,32
40161,751329,91,91,33
40239,751330,91,91,34
39243,751392,91,92,32
40199,751393,91,92,33
40255,751394,91,92,34
39920,751457,91,93,33
39997,751458,91,93,34
40126,751521,91,94,33
40125,751522,91,94,34
40157,751585,91,95,33
40135,751586,91,95,34
39908,751649,91,96,33
39928,751650,91,96,34
39996,751713,91,97,33
40068,751714,91,97,34
39885,751777,91,98,33
39896,751778,91,98,34
39725,751841,91,99,33
39628,751842,91,99,34
39793,751905,91,100,33
39800,751906,91,100,34
39657,751969,91,101,33
39654,751970,91,101,34
39592,752033,91,102,33
39559,752034,91,102,34
39428,752097,91,103,33
39360,752098,91,103,34
39182,752161,91,104,33
39203,752162,91,104,34
39242,752225,91,105,33
39276,830562,101,49,34
39240,830625,101,50,33
39206,830626,101,50,34
39234,830689,101,51,33
39243,830690,101,51,34
39168,831926,101,70,54
39189,831969,101,71,33
39339,832032,101,72,32
39388,832033,101,72,33
39470,832096,101,73,32
39739,832097,101,73,33
39839,832160,101,74,32
40034,832161,101,74,33
39396,832162,101,74,34
39321,832223,101,75,31
39944,832224,101,75,32
40193,832225,101,75,33
39434,832226,101,75,34
39240,832287,101,76,31
40441,832288,101,76,32
40629,832289,101,76,33
39796,832290,101,76,34
39484,832351,101,77,31
40683,832352,101,77,32
40926,832353,101,77,33
39985,832354,101,77,34
39717,832415,101,78,31
40675,832416,101,78,32
41020,832417,101,78,33
40258,832418,101,78,34
39827,832479,101,79,31
41031,832480,101,79,32
41178,832481,101,79,33
40438,832482,101,79,34
39793,832543,101,80,31
41084,832544,101,80,32
41384,832545,101,80,33
41005,832546,101,80,34
39212,832578,101,81,2
39180,832606,101,81,30
39905,832607,101,81,31
41105,832608,101,81,32
41395,832609,101,81,33
40973,832610,101,81,34
39214,832642,101,82,2
40281,832671,101,82,31
41204,832672,101,82,32
41287,832673,101,82,33
40881,832674,101,82,34
39224,832706,101,83,2
40289,832735,101,83,31
41387,832736,101,83,32
41618,832737,101,83,33
41147,832738,101,83,34
39215,832770,101,84,2
40110,832799,101,84,31
41487,832800,101,84,32
41681,832801,101,84,33
41282,832802,101,84,34
39184,832803,101,84,35
39199,832834,101,85,2
40368,832863,101,85,31
41304,832864,101,85,32
41746,832865,101,85,33
41339,832866,101,85,34
39167,832897,101,86,1
39294,832898,101,86,2
40261,832927,101,86,31
41488,832928,101,86,32
41864,832929,101,86,33
41346,832930,101,86,34
39433,832931,101,86,35
39183,832957,101,86,61
39216,832962,101,87,2
40163,832991,101,87,31
41527,832992,101,87,32
41916,832993,101,87,33
41431,832994,101,87,34
39622,832995,101,87,35
39195,833020,101,87,60
39179,833021,101,87,61
40165,833055,101,88,31
41347,833056,101,88,32
41765,833057,101,88,33
41404,833058,101,88,34
39558,833059,101,88,35
39208,833083,101,88,59
39168,833084,101,88,60
39389,833085,101,88,61
39266,833090,101,89,2
40303,833119,101,89,31
41417,833120,101,89,32
41719,833121,101,89,33
41304,833122,101,89,34
39398,833123,101,89,35
39195,833148,101,89,60
39415,833149,101,89,61
40224,833183,101,90,31
41561,833184,101,90,32
41949,833185,101,90,33
41514,833186,101,90,34
39647,833187,101,90,35
39168,833211,101,90,59
39378,833212,101,90,60
39290,833213,101,90,61
40077,833247,101,91,31
41480,833248,101,91,32
41893,833249,101,91,33
41564,833250,101,91,34
39821,833251,101,91,35
39279,833275,101,91,59
39278,833276,101,91,60
39341,833277,101,91,61
40185,833311,101,92,31
41406,833312,101,92,32
41811,833313,101,92,33
41414,833314,101,92,34
39635,833315,101,92,35
39249,833339,101,92,59
39198,833340,101,92,60
39363,833341,101,92,61
40086,833375,101,93,31
41386,833376,101,93,32
41978,833377,101,93,33
41584,833378,101,93,34
39832,833379,101,93,35
39206,833398,101,93,54
39343,833404,101,93,60
39447,833405,101,93,61
39869,833439,101,94,31
41320,833440,101,94,32
41901,833441,101,94,33
41545,833442,101,94,34
39868,833443,101,94,35
39332,833462,101,94,54
39332,833468,101,94,60
39423,833469,101,94,61
39178,833470,101,94,62
39167,833481,101,95,9
39782,833503,101,95,31
41136,833504,101,95,32
41651,833505,101,95,33
41354,833506,101,95,34
39753,833507,101,95,35
39348,833526,101,95,54
39334,833531,101,95,59
39304,833532,101,95,60
39347,833533,101,95,61
39317,833534,101,95,62
39667,833567,101,96,31
41233,833568,101,96,32
41762,833569,101,96,33
41371,833570,101,96,34
39732,833571,101,96,35
39201,833590,101,96,54
39288,833595,101,96,59
39253,833596,101,96,60
39448,833597,101,96,61
39511,833631,101,97,31
41123,833632,101,97,32
41750,833633,101,97,33
41453,833634,101,97,34
39703,833635,101,97,35
39459,833654,101,97,54
39205,833660,101,97,60
39340,833662,101,97,62
39544,833695,101,98,31
41076,833696,101,98,32
41536,833697,101,98,33
41295,833698,101,98,34
39759,833699,101,98,35
39359,833718,101,98,54
39212,833723,101,98,59
39259,833725,101,98,61
39267,833726,101,98,62
39247,833759,101,99,31
41032,833760,101,99,32
41624,833761,101,99,33
41341,833762,101,99,34
39499,833763,101,99,35
39444,833782,101,99,54
39216,833789,101,99,61
39290,833801,101,100,9
39349,833802,101,100,10
40678,833824,101,100,32
41450,833825,101,100,33
41303,833826,101,100,34
39580,833827,101,100,35
39628,833846,101,100,54
39181,833854,101,100,62
39322,833865,101,101,9
39354,833866,101,101,10
40408,833888,101,101,32
41211,833889,101,101,33
41073,833890,101,101,34
39646,833891,101,101,35
39494,833910,101,101,54
39364,833929,101,102,9
40488,833952,101,102,32
41357,833953,101,102,33
41123,833954,101,102,34
39285,833955,101,102,35
39400,833974,101,102,54
39418,833993,101,103,9
39315,833994,101,103,10
40264,834016,101,103,32
41226,834017,101,103,33
41086,834018,101,103,34
39343,834019,101,103,35
39544,834038,101,103,54
39225,834057,101,104,9
39332,834058,101,104,10
39268,834059,101,104,11
39236,834063,101,104,15
39988,834080,101,104,32
40975,834081,101,104,33
40841,834082,101,104,34
39358,834083,101,104,35
39206,834098,101,104,50
39420,834102,101,104,54
39406,834121,101,105,9
39466,834122,101,105,10
39339,834123,101,105,11
39910,834144,101,105,32
41007,834145,101,105,33
40822,834146,101,105,34
39389,834166,101,105,54
39401,834185,101,106,9
39647,834186,101,106,10
39239,834187,101,106,11
39466,834208,101,106,32
40842,834209,101,106,33
40771,834210,101,106,34
39188,834211,101,106,35
39197,834229,101,106,53
39365,834230,101,106,54
39499,834250,101,107,10
39392,834251,101,107,11
39222,834272,101,107,32
40397,834273,101,107,33
40234,834274,101,107,34
39239,834275,101,107,35
39177,834290,101,107,50
39200,834293,101,107,53
39174,834294,101,107,54
39304,834313,101,108,9
39447,834314,101,108,10
39597,834315,101,108,11
39206,834336,101,108,32
40401,834337,101,108,33
40313,834338,101,108,34
39276,834354,101,108,50
39201,834358,101,108,54
39326,834377,101,109,9
39610,834378,101,109,10
39447,834379,101,109,11
40098,834401,101,109,33
40107,834402,101,109,34
39348,834418,101,109,50
39274,834422,101,109,54
39391,834441,101,110,9
39421,834442,101,110,10
39699,834443,101,110,11
39737,834465,101,110,33
39751,834466,101,110,34
39366,834482,101,110,50
39328,834483,101,110,51
39180,834485,101,110,53
39464,834505,101,111,9
39724,834506,101,111,10
39679,834507,101,111,11
39574,834529,101,111,33
39670,834530,101,111,34
39671,834546,101,111,50
39309,834569,101,112,9
39582,834570,101,112,10
39734,834571,101,112,11
39301,834593,101,112,33
39379,834594,101,112,34
39427,834610,101,112,50
39272,834611,101,112,51
39304,834633,101,113,9
39587,834634,101,113,10
39830,834635,101,113,11
39182,834658,101,113,34
39605,834674,101,113,50
39341,834675,101,113,51
39217,834697,101,114,9
39681,834698,101,114,10
39835,834699,101,114,11
39505,834738,101,114,50
39586,834739,101,114,51
39356,834761,101,115,9
39484,834762,101,115,10
40027,834763,101,115,11
39544,834802,101,115,50
39579,834803,101,115,51
39179,834825,101,116,9
39639,834826,101,116,10
39901,834827,101,116,11
39175,834828,101,116,12
39600,834866,101,116,50
39474,834867,101,116,51
39667,834890,101,117,10
39963,834891,101,117,11
39509,834930,101,117,50
39734,834931,101,117,51
39167,834953,101,118,9
39729,834954,101,118,10
40002,834955,101,118,11
39735,834994,101,118,50
39718,834995,101,118,51
39680,835018,101,119,10
39964,835019,101,119,11
39674,835058,101,119,50
39665,835059,101,119,51
39446,835082,101,120,10
40138,835083,101,120,11
39722,835122,101,120,50
39763,835123,101,120,51
39541,835146,101,121,10
39909,835147,101,121,11
39332,835148,101,121,12
39825,835186,101,121,50
39625,835187,101,121,51
39458,835210,101,122,10
40205,835211,101,122,11
39699,835250,101,122,50
39801,835251,101,122,51
39376,835274,101,123,10
40287,835275,101,123,11
39215,835276,101,123,12
39769,835314,101,123,50
39717,835315,101,123,51
39360,835338,101,124,10
40044,835339,101,124,11
39205,835340,101,124,12
39623,835378,101,124,50
39718,835379,101,124,51
39379,835402,101,125,10
40292,835403,101,125,11
39706,835442,101,125,50
39551,835443,101,125,51
39236,835466,101,126,10
39921,835467,101,126,11
39746,835506,101,126,50
39488,835507,101,126,51
39228,835530,101,127,10
40257,835531,101,127,11
39639,835570,101,127,50
39396,835571,101,127,51
39173,840992,102,84,32
39173,840993,102,84,33
39429,841057,102,85,33
39167,841120,102,86,32
39426,841121,102,86,33
39309,841184,102,87,32
39572,841185,102,87,33
39297,841248,102,88,32
39612,841249,102,88,33
39212,841312,102,89,32
39626,841313,102,89,33
39349,841376,102,90,32
39606,841377,102,90,33
39234,841378,102,90,34
39453,841440,102,91,32
39692,841441,102,91,33
39389,841442,102,91,34
39280,841504,102,92,32
39726,841505,102,92,33
39314,841506,102,92,34
39272,841568,102,93,32
39687,841569,102,93,33
39389,841570,102,93,34
39324,841632,102,94,32
39835,841633,102,94,33
39507,841634,102,94,34
39693,841697,102,95,33
39405,841698,102,95,34
39528,841761,102,96,33
39263,841762,102,96,34
39688,841825,102,97,33
39502,841826,102,97,34
39689,841889,102,98,33
39414,841890,102,98,34
39497,841953,102,99,33
39367,841954,102,99,34
39550,842017,102,100,33
39433,842018,102,100,34
39393,842081,102,101,33
39366,842082,102,101,34
39253,842145,102,102,33
39194,842146,102,102,34
39372,842209,102,103,33
39249,842210,102,103,34
39233,842274,102,104,34
39170,842827,102,113,11
39265,849248,103,85,32
39498,849568,103,90,32
39318,849569,103,90,33
39318,849569,103,90,33
39318,849569,103,90,33
39318,849569,103,90,33
39318,849569,103,90,33
39318,849569,103,90,33
39318,849569,103,90,33
39318,849569,103,90,33
39318,849569,103,90,33
39318,849569,103,90,33
39318,849569,103,90,33
39318,849569,103,90,33
39318,849569,103,90,33
39418,849696,103,92,32
39233,849697,103,92,33
39233,849697,103,92,33
39233,849697,103,92,33
39233,849697,103,92,33
39233,849697,103,92,33
39233,849697,103,92,33
39233,849697,103,92,33
39233,849697,103,92,33
39233,849697,103,92,33
39233,849697,103,92,33
39233,849697,103,92,33
39233,849697,103,92,33
39233,849697,103,92,33
39169,850080,103,98,32
39174,850081,103,98,33
39329,864801,105,72,33
39208,864864,105,73,32
39621,864865,105,73,33
39293,864928,105,74,32
39676,864929,105,74,33
39381,864930,105,74,34
39663,864992,105,75,32
39847,864993,105,75,33
39467,864994,105,75,34
39934,865056,105,76,32
40330,865057,105,76,33
39880,865058,105,76,34
40035,865120,105,77,32
40549,865121,105,77,33
39912,865122,105,77,34
40183,865184,105,78,32
40663,865185,105,78,33
39894,865186,105,78,34
40413,865248,105,79,32
41059,865249,105,79,33
40398,865250,105,79,34
40422,865312,105,80,32
41089,865313,105,80,33
40591,865314,105,80,34
39310,865345,105,81,1
39276,865375,105,81,31
40614,865376,105,81,32
40998,865377,105,81,33
40500,865378,105,81,34
39291,865409,105,82,1
39501,865439,105,82,31
40914,865440,105,82,32
41224,865441,105,82,33
40756,865442,105,82,34
39213,865473,105,83,1
39372,865503,105,83,31
40922,865504,105,83,32
41347,865505,105,83,33
41000,865506,105,83,34
39335,865537,105,84,1
39173,865538,105,84,2
39506,865567,105,84,31
40959,865568,105,84,32
41327,865569,105,84,33
41069,865570,105,84,34
39347,865601,105,85,1
39574,865631,105,85,31
41056,865632,105,85,32
41397,865633,105,85,33
40989,865634,105,85,34
39357,865665,105,86,1
39228,865666,105,86,2
39540,865695,105,86,31
41100,865696,105,86,32
41547,865697,105,86,33
41217,865698,105,86,34
39199,865699,105,86,35
39296,865729,105,87,1
39527,865759,105,87,31
40987,865760,105,87,32
41503,865761,105,87,33
41212,865762,105,87,34
39407,865763,105,87,35
39192,865793,105,88,1
39732,865823,105,88,31
41086,865824,105,88,32
41425,865825,105,88,33
41100,865826,105,88,34
39368,865827,105,88,35
39288,865853,105,88,61
39228,865857,105,89,1
39193,865858,105,89,2
39614,865887,105,89,31
41128,865888,105,89,32
41605,865889,105,89,33
41189,865890,105,89,34
39334,865891,105,89,35
39488,865951,105,90,31
41097,865952,105,90,32
41595,865953,105,90,33
41288,865954,105,90,34
39497,865955,105,90,35
39170,865980,105,90,60
39220,865985,105,91,1
39545,866015,105,91,31
41147,866016,105,91,32
41467,866017,105,91,33
41211,866018,105,91,34
39527,866019,105,91,35
39397,866045,105,91,61
39363,866079,105,92,31
41118,866080,105,92,32
41588,866081,105,92,33
41266,866082,105,92,34
39443,866083,105,92,35
39299,866109,105,92,61
39204,866113,105,93,1
39270,866143,105,93,31
40835,866144,105,93,32
41549,866145,105,93,33
41330,866146,105,93,34
39616,866147,105,93,35
39258,866172,105,93,60
39293,866173,105,93,61
39393,866207,105,94,31
40973,866208,105,94,32
41366,866209,105,94,33
41235,866210,105,94,34
39659,866211,105,94,35
39401,866237,105,94,61
39415,866271,105,95,31
40953,866272,105,95,32
41448,866273,105,95,33
41159,866274,105,95,34
39497,866275,105,95,35
39382,866301,105,95,61
40708,866336,105,96,32
41450,866337,105,96,33
41231,866338,105,96,34
39549,866339,105,96,35
39205,866364,105,96,60
39206,866365,105,96,61
40454,866400,105,97,32
41286,866401,105,97,33
41174,866402,105,97,34
39525,866403,105,97,35
39308,866429,105,97,61
40574,866464,105,98,32
41391,866465,105,98,33
41076,866466,105,98,34
39430,866467,105,98,35
39199,866493,105,98,61
40284,866528,105,99,32
41300,866529,105,99,33
41133,866530,105,99,34
39411,866531,105,99,35
40186,866592,105,100,32
41089,866593,105,100,33
41001,866594,105,100,34
39421,866595,105,100,35
40136,866656,105,101,32
41044,866657,105,101,33
40821,866658,105,101,34
39243,866659,105,101,35
39828,866720,105,102,32
41034,866721,105,102,33
40955,866722,105,102,34
39724,866784,105,103,32
40823,866785,105,103,33
40702,866786,105,103,34
39218,866787,105,103,35
39551,866848,105,104,32
40564,866849,105,104,33
40525,866850,105,104,34
39231,866912,105,105,32
40464,866913,105,105,33
40509,866914,105,105,34
40111,866977,105,106,33
40208,866978,105,106,34
40153,867041,105,107,33
40061,867042,105,107,34
39830,867105,105,108,33
39930,867106,105,108,34
39173,867147,105,109,11
39721,867169,105,109,33
39638,867170,105,109,34
39476,867233,105,110,33
39541,867234,105,110,34
39277,867275,105,111,11
39425,867298,105,111,34
39237,867339,105,112,11
39252,867467,105,114,11
39230,867595,105,116,11
39317,867659,105,117,11
39183,867723,105,118,11
39199,867787,105,119,11
39276,867851,105,120,11
39270,867890,105,120,50
39194,867915,105,121,11
39177,867954,105,121,50
39171,867955,105,121,51
39310,867979,105,122,11
39184,868018,105,122,50
39272,868043,105,123,11
39235,868107,105,124,11
39281,868147,105,124,51
39298,868171,105,125,11
39310,868210,105,125,50
39246,868235,105,126,11
39275,868299,105,127,11
39227,873377,106,78,33
39226,873440,106,79,32
39511,873441,106,79,33
39247,873504,106,80,32
39558,873505,106,80,33
39545,873568,106,81,32
39733,873569,106,81,33
39671,873632,106,82,32
39822,873633,106,82,33
39338,873634,106,82,34
39546,873696,106,83,32
39826,873697,106,83,33
39290,873698,106,83,34
39849,873760,106,84,32
39904,873761,106,84,33
39273,873762,106,84,34
39867,873824,106,85,32
40209,873825,106,85,33
39492,873826,106,85,34
39821,873888,106,86,32
40208,873889,106,86,33
39691,873890,106,86,34
39932,873952,106,87,32
40148,873953,106,87,33
39570,873954,106,87,34
39994,874016,106,88,32
40361,874017,106,88,33
39715,874018,106,88,34
39917,874080,106,89,32
40423,874081,106,89,33
39796,874082,106,89,34
39952,874144,106,90,32
40101,874145,106,90,33
39784,874146,106,90,34
40011,874208,106,91,32
40350,874209,106,91,33
39722,874210,106,91,34
40077,874272,106,92,32
40440,874273,106,92,33
39833,874274,106,92,34
39810,874336,106,93,32
40248,874337,106,93,33
39888,874338,106,93,34
39962,874400,106,94,32
40348,874401,106,94,33
39861,874402,106,94,34
39683,874464,106,95,32
40302,874465,106,95,33
39827,874466,106,95,34
39477,874528,106,96,32
39980,874529,106,96,33
39768,874530,106,96,34
39657,874592,106,97,32
40093,874593,106,97,33
39676,874594,106,97,34
39534,874656,106,98,32
40118,874657,106,98,33
39721,874658,106,98,34
39411,874720,106,99,32
40051,874720,106,99,32
40051,874720,106,99,32
40051,874720,106,99,32
40051,874720,106,99,32
40051,874720,106,99,32
40051,874720,106,99,32
40051,874720,106,99,32
40051,874720,106,99,32
